sample_id,repo_slug,PrimaryCategory,Category,CategorySet,Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),test_class,test_simple_class,test_method,maven_test_selector,pipeline_status,pipeline_failure_class,remote_repo_dir,remote_module_dir,validated_module_path,validated_test_identifier,validated_maven_test_selector,validation_log_path,validation_elapsed_seconds,IsCompositeCategory,pipeline_updated_at,test_file_candidates_json,test_file_found,validation_command,validation_ok,validation_returncode,validation_stage,validation_timed_out
Adyen__adyen-java-api-library__7eb6d8928ff1,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestQiwiWalletDetailsSerialization,com.adyen.CheckoutTest,CheckoutTest,TestQiwiWalletDetailsSerialization,CheckoutTest#TestQiwiWalletDetailsSerialization,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__7eb6d8928ff1/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__7eb6d8928ff1/repo,.,com.adyen.CheckoutTest.TestQiwiWalletDetailsSerialization,CheckoutTest#TestQiwiWalletDetailsSerialization,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__7eb6d8928ff1.log,8.62,false,2026-05-26T14:59:22.802027+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__7eb6d8928ff1/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestQiwiWalletDetailsSerialization test,True,0,build,False
Adyen__adyen-java-api-library__831fdcf42406,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestLianLianPayDetailsSerialization,com.adyen.CheckoutTest,CheckoutTest,TestLianLianPayDetailsSerialization,CheckoutTest#TestLianLianPayDetailsSerialization,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__831fdcf42406/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__831fdcf42406/repo,.,com.adyen.CheckoutTest.TestLianLianPayDetailsSerialization,CheckoutTest#TestLianLianPayDetailsSerialization,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__831fdcf42406.log,8.76,false,2026-05-26T17:05:26.252050+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__831fdcf42406/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestLianLianPayDetailsSerialization test,True,0,build,False
Adyen__adyen-java-api-library__88bb4c7dda3c,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestSamsungPayDetailsSerialization,com.adyen.CheckoutTest,CheckoutTest,TestSamsungPayDetailsSerialization,CheckoutTest#TestSamsungPayDetailsSerialization,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__88bb4c7dda3c/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__88bb4c7dda3c/repo,.,com.adyen.CheckoutTest.TestSamsungPayDetailsSerialization,CheckoutTest#TestSamsungPayDetailsSerialization,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__88bb4c7dda3c.log,9.46,false,2026-05-26T17:06:41.687993+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__88bb4c7dda3c/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestSamsungPayDetailsSerialization test,True,0,build,False
Adyen__adyen-java-api-library__91df19130f1f,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestMobilePayDetailsSerialization,com.adyen.CheckoutTest,CheckoutTest,TestMobilePayDetailsSerialization,CheckoutTest#TestMobilePayDetailsSerialization,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__91df19130f1f/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__91df19130f1f/repo,.,com.adyen.CheckoutTest.TestMobilePayDetailsSerialization,CheckoutTest#TestMobilePayDetailsSerialization,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__91df19130f1f.log,9.02,false,2026-05-26T17:05:56.892131+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__91df19130f1f/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestMobilePayDetailsSerialization test,True,0,build,False
Adyen__adyen-java-api-library__9c221ff163d2,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestBillDeskOnlineDetailsSerialization,com.adyen.CheckoutTest,CheckoutTest,TestBillDeskOnlineDetailsSerialization,CheckoutTest#TestBillDeskOnlineDetailsSerialization,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__9c221ff163d2/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__9c221ff163d2/repo,.,com.adyen.CheckoutTest.TestBillDeskOnlineDetailsSerialization,CheckoutTest#TestBillDeskOnlineDetailsSerialization,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__9c221ff163d2.log,9.87,false,2026-05-26T17:03:41.271359+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__9c221ff163d2/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestBillDeskOnlineDetailsSerialization test,True,0,build,False
Adyen__adyen-java-api-library__a9f345ec428d,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestPayPalDetails,com.adyen.CheckoutTest,CheckoutTest,TestPayPalDetails,CheckoutTest#TestPayPalDetails,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__a9f345ec428d/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__a9f345ec428d/repo,.,com.adyen.CheckoutTest.TestPayPalDetails,CheckoutTest#TestPayPalDetails,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__a9f345ec428d.log,8.83,false,2026-05-26T17:06:11.869499+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__a9f345ec428d/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestPayPalDetails test,True,0,build,False
Adyen__adyen-java-api-library__aa231a3a8193,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.PaymentRequestBuilderTest.Test3DSecureRequest,com.adyen.PaymentRequestBuilderTest,PaymentRequestBuilderTest,Test3DSecureRequest,PaymentRequestBuilderTest#Test3DSecureRequest,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__aa231a3a8193/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__aa231a3a8193/repo,.,com.adyen.PaymentRequestBuilderTest.Test3DSecureRequest,PaymentRequestBuilderTest#Test3DSecureRequest,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__aa231a3a8193.log,8.62,false,2026-05-26T17:21:37.274046+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__aa231a3a8193/repo/src/test/java/com/adyen/PaymentRequestBuilderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=PaymentRequestBuilderTest#Test3DSecureRequest test,True,0,build,False
Adyen__adyen-java-api-library__abbc5114a750,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestSepaPaymentMethodDetails,com.adyen.CheckoutTest,CheckoutTest,TestSepaPaymentMethodDetails,CheckoutTest#TestSepaPaymentMethodDetails,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__abbc5114a750/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__abbc5114a750/repo,.,com.adyen.CheckoutTest.TestSepaPaymentMethodDetails,CheckoutTest#TestSepaPaymentMethodDetails,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__abbc5114a750.log,8.91,false,2026-05-26T17:19:56.871344+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__abbc5114a750/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestSepaPaymentMethodDetails test,True,0,build,False
Adyen__adyen-java-api-library__b546a4357187,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestVisaCheckoutDetailsSerialization,com.adyen.CheckoutTest,CheckoutTest,TestVisaCheckoutDetailsSerialization,CheckoutTest#TestVisaCheckoutDetailsSerialization,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__b546a4357187/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__b546a4357187/repo,.,com.adyen.CheckoutTest.TestVisaCheckoutDetailsSerialization,CheckoutTest#TestVisaCheckoutDetailsSerialization,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__b546a4357187.log,8.69,false,2026-05-26T17:20:39.123712+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__b546a4357187/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestVisaCheckoutDetailsSerialization test,True,0,build,False
Adyen__adyen-java-api-library__b751adaf5d2e,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestDokuDetailsSerialization,com.adyen.CheckoutTest,CheckoutTest,TestDokuDetailsSerialization,CheckoutTest#TestDokuDetailsSerialization,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__b751adaf5d2e/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__b751adaf5d2e/repo,.,com.adyen.CheckoutTest.TestDokuDetailsSerialization,CheckoutTest#TestDokuDetailsSerialization,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__b751adaf5d2e.log,9.2,false,2026-05-26T17:04:10.604158+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__b751adaf5d2e/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestDokuDetailsSerialization test,True,0,build,False
Adyen__adyen-java-api-library__c390ec732b5c,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestKlarnaDetailsSerialization,com.adyen.CheckoutTest,CheckoutTest,TestKlarnaDetailsSerialization,CheckoutTest#TestKlarnaDetailsSerialization,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__c390ec732b5c/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__c390ec732b5c/repo,.,com.adyen.CheckoutTest.TestKlarnaDetailsSerialization,CheckoutTest#TestKlarnaDetailsSerialization,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__c390ec732b5c.log,8.72,false,2026-05-26T17:05:26.233836+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__c390ec732b5c/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestKlarnaDetailsSerialization test,True,0,build,False
Adyen__adyen-java-api-library__c4bdecf0562d,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestAndroidPayDetails,com.adyen.CheckoutTest,CheckoutTest,TestAndroidPayDetails,CheckoutTest#TestAndroidPayDetails,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__c4bdecf0562d/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__c4bdecf0562d/repo,.,com.adyen.CheckoutTest.TestAndroidPayDetails,CheckoutTest#TestAndroidPayDetails,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__c4bdecf0562d.log,9.25,false,2026-05-26T17:03:25.551720+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__c4bdecf0562d/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestAndroidPayDetails test,True,0,build,False
Adyen__adyen-java-api-library__d6e06dc9fa5c,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.serializer.SaleToAcquirerDataSerializerTest.testSerialize,com.adyen.serializer.SaleToAcquirerDataSerializerTest,SaleToAcquirerDataSerializerTest,testSerialize,SaleToAcquirerDataSerializerTest#testSerialize,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__d6e06dc9fa5c/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__d6e06dc9fa5c/repo,.,com.adyen.serializer.SaleToAcquirerDataSerializerTest.testSerialize,SaleToAcquirerDataSerializerTest#testSerialize,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__d6e06dc9fa5c.log,4.69,false,2026-05-26T14:59:32.992060+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__d6e06dc9fa5c/repo/src/test/java/com/adyen/serializer/SaleToAcquirerDataSerializerTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SaleToAcquirerDataSerializerTest#testSerialize test,True,0,build,False
Adyen__adyen-java-api-library__e240d1f14671,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestBilldeskWalletDetailsSerialization,com.adyen.CheckoutTest,CheckoutTest,TestBilldeskWalletDetailsSerialization,CheckoutTest#TestBilldeskWalletDetailsSerialization,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__e240d1f14671/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__e240d1f14671/repo,.,com.adyen.CheckoutTest.TestBilldeskWalletDetailsSerialization,CheckoutTest#TestBilldeskWalletDetailsSerialization,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__e240d1f14671.log,9.04,false,2026-05-26T17:03:55.800048+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__e240d1f14671/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestBilldeskWalletDetailsSerialization test,True,0,build,False
Adyen__adyen-java-api-library__e28ccdd5fac3,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestPaymentMethodDetails,com.adyen.CheckoutTest,CheckoutTest,TestPaymentMethodDetails,CheckoutTest#TestPaymentMethodDetails,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__e28ccdd5fac3/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__e28ccdd5fac3/repo,.,com.adyen.CheckoutTest.TestPaymentMethodDetails,CheckoutTest#TestPaymentMethodDetails,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__e28ccdd5fac3.log,8.92,false,2026-05-26T17:06:11.453694+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__e28ccdd5fac3/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestPaymentMethodDetails test,True,0,build,False
Adyen__adyen-java-api-library__e32fcf9ad5a9,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.service.CheckoutTest.testPaymentsRequestWithXidAndCavv,com.adyen.service.CheckoutTest,CheckoutTest,testPaymentsRequestWithXidAndCavv,CheckoutTest#testPaymentsRequestWithXidAndCavv,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__e32fcf9ad5a9/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__e32fcf9ad5a9/repo,.,com.adyen.service.CheckoutTest.testPaymentsRequestWithXidAndCavv,CheckoutTest#testPaymentsRequestWithXidAndCavv,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__e32fcf9ad5a9.log,9.74,false,2026-05-26T17:22:22.842777+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__e32fcf9ad5a9/repo/src/test/java/com/adyen/service/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#testPaymentsRequestWithXidAndCavv test,True,0,build,False
Adyen__adyen-java-api-library__e5ccc44b6c82,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestRecurringPaymentMethodDetails,com.adyen.CheckoutTest,CheckoutTest,TestRecurringPaymentMethodDetails,CheckoutTest#TestRecurringPaymentMethodDetails,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__e5ccc44b6c82/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__e5ccc44b6c82/repo,.,com.adyen.CheckoutTest.TestRecurringPaymentMethodDetails,CheckoutTest#TestRecurringPaymentMethodDetails,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__e5ccc44b6c82.log,8.86,false,2026-05-26T17:06:26.595634+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__e5ccc44b6c82/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestRecurringPaymentMethodDetails test,True,0,build,False
Adyen__adyen-java-api-library__e6a5c0b5e473,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.PaymentRequestBuilderTest.TestCSEPaymentRequest,com.adyen.PaymentRequestBuilderTest,PaymentRequestBuilderTest,TestCSEPaymentRequest,PaymentRequestBuilderTest#TestCSEPaymentRequest,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__e6a5c0b5e473/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__e6a5c0b5e473/repo,.,com.adyen.PaymentRequestBuilderTest.TestCSEPaymentRequest,PaymentRequestBuilderTest#TestCSEPaymentRequest,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__e6a5c0b5e473.log,8.84,false,2026-05-26T17:22:07.055982+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__e6a5c0b5e473/repo/src/test/java/com/adyen/PaymentRequestBuilderTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=PaymentRequestBuilderTest#TestCSEPaymentRequest test,True,0,build,False
Adyen__adyen-java-api-library__ef258bbda949,Adyen/adyen-java-api-library,ID,ID,"[""ID""]",https://github.com/Adyen/adyen-java-api-library,6fb5cd049b57a22d2ec4465d204c15f1c90dd325,.,com.adyen.CheckoutTest.TestWeChatPayDetailsSerialization,com.adyen.CheckoutTest,CheckoutTest,TestWeChatPayDetailsSerialization,CheckoutTest#TestWeChatPayDetailsSerialization,verified_feasible,,data/worktrees/idoft/Adyen__adyen-java-api-library__ef258bbda949/repo,data/worktrees/idoft/Adyen__adyen-java-api-library__ef258bbda949/repo,.,com.adyen.CheckoutTest.TestWeChatPayDetailsSerialization,CheckoutTest#TestWeChatPayDetailsSerialization,runs/logs/build_smoke_pipeline/Adyen__adyen-java-api-library__ef258bbda949.log,8.71,false,2026-05-26T17:20:53.542727+00:00,"[""data/worktrees/idoft/Adyen__adyen-java-api-library__ef258bbda949/repo/src/test/java/com/adyen/CheckoutTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=CheckoutTest#TestWeChatPayDetailsSerialization test,True,0,build,False
